run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.4703981578350067,learned,0.6937433977921804,0.9372391405163084,0.7552303411316088,0.7657908294693457,
1,0.4703981578350067,learned,0.6300836950540543,0.9341990003606946,0.7644027620323611,0.7668212261720763,
2,0.4703981578350067,learned,0.6763511399428049,0.9124542690781676,0.7526538184066783,0.7554868624420402,
3,0.4703981578350067,learned,0.733054647843043,0.9096717679187922,0.7551272802226116,0.7596084492529623,
4,0.4703981578350067,learned,0.7770851254463196,0.9213685783480188,0.7538905493146449,0.7669242658423493,
0,0.4703981578350067,learned,0.2556114743153254,0.9501726181274798,0.7717200865711635,0.7723853683668213,
1,0.4703981578350067,learned,0.2040098135670026,0.928891637038182,0.7769761929300216,0.7754765584750128,
2,0.4703981578350067,learned,0.2197568193078041,0.9561498428402124,0.7782129238379882,0.7805255023183926,
3,0.4703981578350067,learned,0.2198603724439939,0.9551708146545062,0.7759455838400495,0.7808346213292118,
4,0.4703981578350067,learned,0.2051491936047872,0.9298191374246406,0.7768731320210244,0.7799072642967543,
0,0.4703981578350067,learned,0.2217733040452003,0.9165764930179832,0.7779037411109966,0.7768160741885626,
1,0.4703981578350067,learned,0.2030727838476499,0.9397640026794456,0.7760486447490467,0.7797011849562081,
2,0.4703981578350067,learned,0.2888612945874532,0.9419796980470964,0.7748119138410801,0.7801133436373003,
3,0.4703981578350067,learned,0.2735776727398236,0.9358478899366208,0.7761517056580439,0.7797011849562081,
4,0.4703981578350067,learned,0.3986361076434453,0.9340444169629516,0.7693496856642276,0.7656877897990726,
0,0.4703981578350067,edge,0.6036067406336466,0.7168547431339207,0.6972070493661754,0.7043791859866049,22.0
1,0.4703981578350067,edge,0.6012522677580515,0.714793631164013,0.6920540039163146,0.7013910355486862,23.0
2,0.4703981578350067,edge,0.5911270380020142,0.7274694697789458,0.7001958157270947,0.7104585265327151,44.0
3,0.4703981578350067,edge,0.5941353340943655,0.7228319678466533,0.7007111202720808,0.7092220504894384,35.0
4,0.4703981578350067,edge,0.5918819010257721,0.728603081362395,0.7024631557250335,0.7117980422462649,37.0
