run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,250,0.0468916073441505,learned,1.158137559890747,0.6869649633748125,0.6455428067078552,0.6378397458524532
1,250,0.0468916073441505,learned,1.160768985748291,0.6899655811490601,0.6446601941747573,0.6364278150370631
2,250,0.04689160734415054,learned,1.1511225700378418,0.6898773276851117,0.6425419240953222,0.6330744793505119
