run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,250,0.4502445161342621,learned,0.2327481806278228,0.9982668977469672,0.6458333333333334,0.6062176165803109
1,250,0.4502445161342621,learned,0.2513423264026642,0.9965337954939342,0.625,0.5958549222797928
2,250,0.4502445161342621,learned,0.29668954014778137,0.9948006932409013,0.5989583333333334,0.5958549222797928
