run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,500,0.1921397447586059,learned,0.0573148094117641,0.9916666666666668,0.6625,0.5490196078431373
1,500,0.1921397447586059,learned,0.0584075264632701,0.9916666666666668,0.6625,0.5882352941176471
2,500,0.1921397447586059,learned,0.0579506158828735,0.9916666666666668,0.675,0.5490196078431373
3,500,0.1921397447586059,learned,0.0552920512855052,0.9416666666666668,0.675,0.5686274509803921
4,500,0.19213974475860596,learned,0.056391872465610504,0.9916666666666667,0.6875,0.5686274509803921
