run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.2305389195680618,learned,1.0329452753067017,0.8470695970695971,0.6433470507544582,0.631578947368421,
1,0.2305389195680618,learned,1.0066367387771606,0.8324175824175825,0.6213991769547325,0.6118421052631579,
2,0.2305389195680618,learned,1.050573468208313,0.8360805860805861,0.6310013717421125,0.5986842105263158,
3,0.2305389195680618,learned,1.033973217010498,0.8232600732600732,0.6268861454046639,0.625,
4,0.2305389195680618,learned,1.0414756536483765,0.8791208791208791,0.6502057613168725,0.618421052631579,
0,0.2305389195680618,learned,0.3947495818138122,0.9752747252747253,0.6666666666666666,0.6337719298245614,
1,0.2305389195680618,learned,0.4131768047809601,0.9789377289377288,0.6584362139917695,0.631578947368421,
2,0.2305389195680618,learned,0.42718505859375,0.9743589743589745,0.6666666666666666,0.6337719298245614,
3,0.2305389195680618,learned,0.4201237857341766,0.9734432234432234,0.663923182441701,0.618421052631579,
4,0.2305389195680618,learned,0.3953709602355957,0.9835164835164836,0.6817558299039781,0.6337719298245614,
0,0.2305389195680618,learned,0.3959416449069977,0.9697802197802198,0.6598079561042524,0.6271929824561403,
1,0.2305389195680618,learned,0.4326739907264709,0.9798534798534798,0.6625514403292181,0.6206140350877193,
2,0.2305389195680618,learned,0.4018494486808777,0.9752747252747253,0.6570644718792867,0.6074561403508771,
3,0.2305389195680618,learned,0.4249284863471985,0.9798534798534798,0.6680384087791496,0.6228070175438597,
4,0.2305389195680618,learned,0.3904299139976501,0.9853479853479854,0.6707818930041153,0.6162280701754386,
0,0.2305389195680618,edge,0.6489375829696655,0.8415750915750916,0.6172839506172839,0.6030701754385965,200.0
1,0.2305389195680618,edge,0.6482717394828796,0.8296703296703297,0.6186556927297668,0.5899122807017544,200.0
2,0.2305389195680618,edge,0.6429245471954346,0.8232600732600732,0.6213991769547325,0.5942982456140351,200.0
3,0.2305389195680618,edge,0.6537615656852722,0.8067765567765568,0.6090534979423868,0.5899122807017544,200.0
4,0.23053891956806183,edge,0.6609641313552856,0.8296703296703297,0.6255144032921811,0.6118421052631579,200.0
