run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,500,0.0871080160140991,learned,0.0374598503112793,1.0,0.576271186440678,0.4864864864864865
1,500,0.0871080160140991,learned,0.0489705502986907,0.896551724137931,0.5932203389830508,0.5675675675675675
2,500,0.0871080160140991,learned,0.0414599440991878,0.9770114942528736,0.6101694915254238,0.5675675675675675
3,500,0.0871080160140991,learned,0.0421795845031738,1.0,0.6271186440677966,0.5405405405405406
4,500,0.08710801601409912,learned,0.04000648856163025,1.0,0.576271186440678,0.5675675675675675
