run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.2181011438369751,learned,1.6600475311279297,0.5542763157894737,0.3240131578947368,0.2861842105263157,
1,0.2181011438369751,learned,1.6528348922729492,0.5049342105263158,0.3227796052631579,0.3032894736842105,
2,0.2181011438369751,learned,1.359988808631897,0.4808114035087719,0.3227796052631579,0.3144736842105263,
3,0.2181011438369751,learned,1.6839990615844729,0.4671052631578947,0.3203125,0.3230263157894736,
4,0.2181011438369751,learned,1.669167399406433,0.4438048245614035,0.3416940789473684,0.3190789473684211,
0,0.2181011438369751,learned,1.041146159172058,0.5622258771929824,0.3482730263157895,0.3118421052631579,
1,0.2181011438369751,learned,1.0783261060714722,0.4980811403508772,0.3515625,0.331578947368421,
2,0.2181011438369751,learned,1.063202738761902,0.5353618421052632,0.3404605263157895,0.3276315789473684,
3,0.2181011438369751,learned,1.019747614860535,0.5592105263157895,0.3478618421052631,0.3184210526315789,
4,0.2181011438369751,learned,1.076742172241211,0.5112390350877193,0.3359375,0.3342105263157894,
0,0.2181011438369751,learned,1.0367085933685305,0.5674342105263158,0.3515625,0.3131578947368421,
1,0.2181011438369751,learned,1.062468409538269,0.5010964912280702,0.3495065789473684,0.3302631578947368,
2,0.2181011438369751,learned,1.0841599702835083,0.571546052631579,0.3392269736842105,0.3296052631578947,
3,0.2181011438369751,learned,1.0277750492095947,0.5603070175438597,0.3470394736842105,0.3164473684210526,
4,0.2181011438369751,learned,1.069787859916687,0.4936951754385965,0.3330592105263157,0.3335526315789474,
0,0.2181011438369751,edge,1.2154393196105957,0.4983552631578947,0.3342927631578947,0.3184210526315789,200.0
1,0.2181011438369751,edge,1.2199944257736206,0.5043859649122807,0.3293585526315789,0.3203947368421053,200.0
2,0.2181011438369751,edge,1.2225959300994873,0.5057565789473685,0.3301809210526316,0.3203947368421053,200.0
3,0.2181011438369751,edge,1.2236336469650269,0.4857456140350876,0.3297697368421052,0.325,200.0
4,0.2181011438369751,edge,1.2254436016082764,0.5161732456140351,0.3268914473684211,0.3171052631578947,200.0
