run,he,mode,loss,train_f1,val_f1,test_f1
0,0.5670361518859863,learned,0.0517561845481395,0.9833249115715008,0.6589617279272452,0.6528163677696388
1,0.5670361518859863,learned,0.0515605956315994,0.9560384032339564,0.6597195907540735,0.6496590047991917
2,0.5670361518859863,learned,0.0480540320277214,0.9638706417382517,0.6560565870910698,0.6507956554685527
3,0.5670361518859863,learned,0.0466960929334163,0.9615967660434565,0.6558039661487938,0.652563778732003
4,0.5670361518859863,learned,0.0463204607367515,0.9570490146538656,0.6588354174561071,0.6569840868906289
0,0.5670361518859863,learned,0.0502127967774868,0.9868620515411825,0.6584564860426929,0.6529426622884567
1,0.5670361518859863,learned,0.0524636209011077,0.9560384032339564,0.6594669698117974,0.6496590047991917
2,0.5670361518859863,learned,0.0479786694049835,0.9519959575543204,0.6554250347353796,0.6499115938368275
3,0.5670361518859863,learned,0.0457264147698879,0.9593228903486608,0.6555513452065176,0.652563778732003
4,0.5670361518859863,learned,0.0453943610191345,0.9570490146538656,0.6589617279272452,0.6571103814094468
0,0.084662526845932,learned,0.715081512928009,0.9761904761904762,0.3666666666666666,0.3214285714285714
1,0.084662526845932,learned,0.8879165053367615,0.9952380952380953,0.4000000000000001,0.3547619047619048
2,0.084662526845932,learned,0.8348508477210999,0.9904761904761904,0.4285714285714285,0.4142857142857143
3,0.084662526845932,learned,0.7851338386535645,0.9952380952380953,0.4142857142857143,0.3952380952380952
4,0.084662526845932,learned,0.7203925251960754,0.9523809523809524,0.3666666666666666,0.3642857142857142
0,0.1424941420555114,learned,1.055966854095459,0.9047619047619048,0.2404761904761904,0.2047619047619047
1,0.1424941420555114,learned,1.0637519359588623,0.9476190476190476,0.2214285714285714,0.2309523809523809
2,0.1424941420555114,learned,1.0674092769622805,0.9523809523809524,0.2476190476190476,0.2404761904761904
3,0.1424941420555114,learned,1.0230644941329956,0.938095238095238,0.2547619047619047,0.2595238095238095
4,0.1424941420555114,learned,1.0574089288711548,0.9904761904761904,0.2523809523809524,0.2619047619047619
0,0.1790098249912262,learned,0.723487138748169,0.9809523809523808,0.3761904761904762,0.3380952380952381
1,0.1790098249912262,learned,0.8055845499038696,0.961904761904762,0.3666666666666666,0.3333333333333333
2,0.1790098249912262,learned,0.8862943053245544,0.9761904761904762,0.3880952380952381,0.3452380952380952
