run,he,mode,loss,train_f1,val_f1,test_f1
0,0.5670361518859863,learned,0.0497012175619602,0.9782718544719556,0.6563092080333459,0.653700429401364
1,0.5670361518859863,learned,0.0513453148305416,0.9800404244567964,0.6565618289756221,0.6511745390250063
2,0.5670361518859863,learned,0.0496619008481502,0.9681657402728652,0.6535303776683087,0.6487749431674665
3,0.5670361518859863,learned,0.0565243884921073,0.9540171803941384,0.6546671719085512,0.6463753473099267
4,0.5670361518859863,learned,0.0524064004421234,0.9633653360282972,0.6583301755715549,0.6534478403637282
0,0.5670361518859863,learned,0.0497795343399047,0.9742294087923192,0.656435518504484,0.6516797171002778
1,0.5670361518859863,learned,0.049379214644432,0.9772612430520464,0.6559302766199318,0.6513008335438242
2,0.5670361518859863,learned,0.0516364313662052,0.9676604345629104,0.6534040671971706,0.6486486486486487
3,0.5670361518859863,learned,0.0553711950778961,0.9573016675088428,0.6527725148414804,0.6459964637534731
4,0.5670361518859863,learned,0.0549867898225784,0.9633653360282972,0.6571933813313123,0.6545844910330891
0,0.084662526845932,learned,0.750799298286438,0.9761904761904762,0.3928571428571428,0.3452380952380952
1,0.084662526845932,learned,0.8064108490943909,0.9952380952380953,0.419047619047619,0.3761904761904762
2,0.084662526845932,learned,0.9372299909591676,0.9904761904761904,0.4428571428571428,0.419047619047619
3,0.084662526845932,learned,0.7524301409721375,0.9904761904761904,0.4452380952380952,0.4261904761904762
4,0.084662526845932,learned,0.8072762489318848,0.9952380952380953,0.4380952380952381,0.3976190476190476
0,0.1424941420555114,learned,1.0178022384643557,0.9952380952380953,0.3047619047619048,0.2904761904761905
1,0.1424941420555114,learned,1.0474505424499512,1.0,0.2642857142857143,0.288095238095238
2,0.1424941420555114,learned,1.1078935861587524,0.9666666666666668,0.2523809523809524,0.2642857142857143
3,0.1424941420555114,learned,1.061266541481018,0.9904761904761904,0.2738095238095238,0.2476190476190476
4,0.1424941420555114,learned,0.9710625410079956,0.9952380952380953,0.2666666666666666,0.2928571428571428
0,0.1790098249912262,learned,0.7312669157981873,0.9952380952380953,0.4857142857142857,0.4119047619047619
1,0.1790098249912262,learned,0.6688947081565857,1.0,0.4928571428571429,0.4547619047619047
2,0.1790098249912262,learned,0.761439323425293,1.0,0.4666666666666667,0.419047619047619
3,0.1790098249912262,learned,0.7436900734901428,1.0,0.4428571428571428,0.3880952380952381
4,0.1790098249912262,learned,0.7652018070220947,0.9857142857142858,0.4595238095238095,0.3833333333333333
0,0.2023173421621322,learned,0.5051475763320923,1.0,0.4571428571428571,0.4071428571428571
1,0.2023173421621322,learned,1.577192783355713,0.3809523809523809,0.1571428571428571,0.1642857142857142
2,0.2023173421621322,learned,0.544094979763031,1.0,0.4547619047619047,0.4142857142857143
3,0.2023173421621322,learned,0.4559705853462219,1.0,0.5380952380952381,0.4880952380952381
4,0.2023173421621322,learned,1.0248428583145142,0.2761904761904762,0.0904761904761904,0.1071428571428571
0,0.232891708612442,learned,0.9496286511421204,0.4857142857142857,0.2595238095238095,0.2095238095238095
1,0.232891708612442,learned,0.37448251247406,1.0,0.4904761904761904,0.4476190476190476
2,0.232891708612442,learned,0.602892279624939,0.3095238095238095,0.1428571428571428,0.1476190476190476
3,0.232891708612442,learned,0.9693626165390016,0.6333333333333333,0.3666666666666666,0.3214285714285714
4,0.232891708612442,learned,0.2814371585845947,1.0,0.5714285714285714,0.5428571428571428
0,0.2746965289115906,learned,0.3209590017795563,0.6,0.3666666666666666,0.3380952380952381
1,0.2746965289115906,learned,0.2461760938167572,0.5142857142857142,0.2666666666666666,0.2666666666666666
2,0.2746965289115906,learned,0.3302262425422668,0.4523809523809524,0.2166666666666666,0.2547619047619047
