run,he,mode,loss,train_f1,val_f1,test_f1
0,0.5670361518859863,learned,0.1006840616464614,0.993178372915614,0.6350890488821523,0.633114422834049
1,0.5670361518859863,learned,0.0872028768062591,0.9876200101061142,0.6287735253252494,0.636398080323314
2,0.5670361518859863,learned,0.087327666580677,0.9921677614957048,0.63003663003663,0.6389239706996717
3,0.5670361518859863,learned,0.0893615782260894,0.9916624557857504,0.6371100164203612,0.6369032583985855
4,0.5670361518859863,learned,0.0949214845895767,0.9939363314805456,0.632183908045977,0.6372821419550392
0,0.5670361518859863,learned,0.102507397532463,0.991157150075796,0.6340785651130478,0.6314725940894165
1,0.5670361518859863,learned,0.0899486690759658,0.9924204143506822,0.6315523556902867,0.6381662035867643
2,0.5670361518859863,learned,0.0884740799665451,0.9916624557857504,0.6295313881520778,0.6342510735034099
3,0.5670361518859863,learned,0.08885258436203,0.9916624557857504,0.6338259441707718,0.6379136145491285
4,0.5670361518859863,learned,0.0969521850347518,0.9939363314805456,0.6334470127573576,0.636398080323314
0,0.3731201291084289,random,1.4296070337295532,1.0,0.8428571428571429,0.8166666666666667
0,0.3731201291084289,learned,0.3762074708938598,1.0,0.8047619047619048,0.7928571428571428
0,0.084662526845932,learned,0.5589163303375244,1.0,0.2976190476190476,0.238095238095238
1,0.084662526845932,learned,0.6144209504127502,1.0,0.3023809523809523,0.25
2,0.084662526845932,learned,0.4866131544113159,1.0,0.2928571428571428,0.2809523809523809
3,0.084662526845932,learned,0.4209066331386566,1.0,0.2928571428571428,0.2714285714285714
4,0.084662526845932,learned,0.4397504329681396,1.0,0.3238095238095238,0.2666666666666666
0,0.1424941420555114,learned,0.7235890030860901,1.0,0.5285714285714286,0.430952380952381
1,0.1424941420555114,learned,0.593603789806366,1.0,0.5047619047619047,0.4571428571428571
2,0.1424941420555114,learned,0.7519370317459106,1.0,0.5166666666666667,0.4595238095238095
3,0.1424941420555114,learned,0.7211172580718994,1.0,0.5,0.4357142857142857
4,0.1424941420555114,learned,0.7366213202476501,1.0,0.5214285714285715,0.4452380952380952
0,0.1790098249912262,learned,0.5333300828933716,1.0,0.6761904761904762,0.6547619047619048
1,0.1790098249912262,learned,0.6154928207397461,1.0,0.669047619047619,0.6523809523809524
2,0.1790098249912262,learned,0.764071524143219,1.0,0.7,0.6166666666666667
3,0.1790098249912262,learned,0.6883020401000977,1.0,0.680952380952381,0.6309523809523809
4,0.1790098249912262,learned,0.5710160732269287,1.0,0.6738095238095239,0.6214285714285714
0,0.2023173421621322,learned,0.5126007199287415,1.0,0.7333333333333333,0.6880952380952381
1,0.2023173421621322,learned,0.5749126076698303,1.0,0.7214285714285713,0.6880952380952381
2,0.2023173421621322,learned,0.4554348587989807,1.0,0.6904761904761905,0.6642857142857143
3,0.2023173421621322,learned,0.4526101946830749,1.0,0.6285714285714286,0.6476190476190476
4,0.2023173421621322,learned,0.4407966136932373,1.0,0.638095238095238,0.6476190476190476
0,0.232891708612442,learned,0.3582741618156433,1.0,0.7166666666666667,0.7071428571428572
1,0.232891708612442,learned,0.4301770329475403,1.0,0.7547619047619047,0.7071428571428572
2,0.232891708612442,learned,0.4417427778244018,1.0,0.7428571428571429,0.7309523809523809
3,0.232891708612442,learned,0.411353051662445,1.0,0.75,0.669047619047619
4,0.232891708612442,learned,0.3503285944461822,1.0,0.7333333333333333,0.7095238095238096
0,0.2746965289115906,learned,0.2287211418151855,1.0,0.7761904761904762,0.7476190476190476
1,0.2746965289115906,learned,0.2489123493432998,1.0,0.7666666666666667,0.7309523809523809
2,0.2746965289115906,learned,0.2004819512367248,1.0,0.7785714285714285,0.7333333333333333
3,0.2746965289115906,learned,0.2706577181816101,1.0,0.7738095238095238,0.7380952380952381
4,0.2746965289115906,learned,0.2861823439598083,1.0,0.780952380952381,0.7476190476190476
0,0.3349923491477966,learned,0.2041005492210388,1.0,0.7785714285714285,0.7666666666666667
1,0.3349923491477966,learned,0.211051195859909,1.0,0.8428571428571429,0.7666666666666667
2,0.3349923491477966,learned,0.179386705160141,1.0,0.8357142857142857,0.7642857142857142
3,0.3349923491477966,learned,0.1646203845739364,0.9952380952380953,0.8023809523809524,0.8000000000000002
4,0.3349923491477966,learned,0.1588335931301117,1.0,0.8071428571428572,0.7380952380952381
0,0.4298111498355865,learned,0.1402212381362915,1.0,0.8761904761904762,0.8523809523809524
1,0.4298111498355865,learned,0.1070855632424354,1.0,0.8809523809523809,0.8428571428571429
2,0.4298111498355865,learned,0.1053826659917831,1.0,0.8761904761904762,0.8595238095238096
3,0.4298111498355865,learned,0.0964808315038681,1.0,0.8857142857142857,0.8523809523809524
4,0.4298111498355865,learned,0.1018261462450027,1.0,0.8547619047619046,0.8380952380952381
0,0.600365936756134,learned,0.0791774839162826,1.0,0.9285714285714286,0.9142857142857144
1,0.600365936756134,learned,0.0593229420483112,1.0,0.9285714285714286,0.9166666666666666
2,0.600365936756134,learned,0.0600313618779182,1.0,0.930952380952381,0.9142857142857144
3,0.600365936756134,learned,0.0588310733437538,1.0,0.911904761904762,0.8952380952380953
4,0.600365936756134,learned,0.0783772841095924,1.0,0.9214285714285714,0.9
0,0.0991491228342056,learned,0.2580606117844581,1.0,0.6098269546545408,0.6145491285678202
1,0.0991491228342056,learned,0.3393750861287117,1.0,0.6136162687886826,0.6187168476888103
2,0.0991491228342056,learned,0.2566937431693077,0.9997473471450228,0.6124794745484401,0.6177064915382673
3,0.0991491228342056,learned,0.2326570153236389,1.0,0.6095743337122648,0.6111391765597373
4,0.09914912283420563,learned,0.3802207037806511,1.0,0.612353164077302,0.6116443546350089
