run,he,mode,loss,train_f1,val_f1,test_f1
0,0.5670361518859863,learned,0.046409610658884,0.9717028802425468,0.6618668687634205,0.6598888608234402
1,0.5670361518859863,learned,0.0934063866734504,0.9552804446690248,0.658582796513831,0.6518060116190957
2,0.5670361518859863,learned,0.0475750640034675,0.9669024759979788,0.6555513452065176,0.6495327102803738
3,0.5670361518859863,learned,0.0455836616456508,0.9547751389590704,0.6590880383983833,0.6538267239201818
4,0.5670361518859863,learned,0.0445969440042972,0.9482061647296616,0.6662877352532525,0.6588785046728972
0,0.5670361518859863,learned,0.0469340905547142,0.9732187973724103,0.6622458001768347,0.6586259156352614
1,0.5670361518859863,learned,0.0485971756279468,0.9560384032339564,0.6593406593406593,0.6518060116190957
2,0.5670361518859863,learned,0.0460641980171203,0.9679130874178878,0.6544145509662751,0.649280121242738
3,0.5670361518859863,learned,0.0492028035223484,0.953511874684184,0.6579512441581407,0.653700429401364
4,0.5670361518859863,learned,0.0446616560220718,0.9532592218292066,0.6647720095995958,0.6607729224551655
0,0.084662526845932,learned,0.6755741238594055,0.9285714285714286,0.3333333333333333,0.3023809523809523
1,0.084662526845932,learned,0.7327967882156372,0.9857142857142858,0.3904761904761905,0.3547619047619048
2,0.084662526845932,learned,0.6895560026168823,0.9428571428571428,0.3547619047619048,0.3238095238095238
3,0.084662526845932,learned,0.7282921671867371,0.9809523809523808,0.4047619047619047,0.3833333333333333
4,0.084662526845932,learned,0.6783682107925415,0.9476190476190476,0.3880952380952381,0.3404761904761905
0,0.1424941420555114,learned,1.0021075010299685,0.9714285714285714,0.2428571428571428,0.2357142857142857
1,0.1424941420555114,learned,1.0114998817443848,0.8857142857142857,0.2523809523809524,0.2619047619047619
2,0.1424941420555114,learned,1.0443469285964966,0.9904761904761904,0.2714285714285714,0.2809523809523809
3,0.1424941420555114,learned,0.9844629168510436,0.9523809523809524,0.2142857142857142,0.2285714285714285
4,0.1424941420555114,learned,1.0484861135482788,0.8761904761904762,0.1833333333333333,0.1833333333333333
0,0.1790098249912262,learned,0.8554376363754272,0.9571428571428572,0.3404761904761905,0.2952380952380952
1,0.1790098249912262,learned,0.7974705696105957,0.9428571428571428,0.3166666666666666,0.2738095238095238
2,0.1790098249912262,learned,0.846134603023529,0.9523809523809524,0.3547619047619048,0.2952380952380952
3,0.1790098249912262,learned,0.7155176401138306,0.9523809523809524,0.3166666666666666,0.3023809523809523
4,0.1790098249912262,learned,0.8454699516296387,0.9476190476190476,0.3571428571428571,0.288095238095238
