run,he,mode,loss,train_f1,val_f1,test_f1
0,0.5670361518859863,learned,0.052594281733036,0.9838302172814554,0.6593406593406593,0.6538267239201818
1,0.5670361518859863,learned,0.0601075254380703,0.9853461344113188,0.6609826954654541,0.6602677443798939
2,0.5670361518859863,learned,0.0541929975152015,0.9590702374936836,0.6522672729569281,0.6459964637534731
3,0.5670361518859863,learned,0.0554499551653862,0.9519959575543204,0.6502463054187192,0.6435968678959333
4,0.5670361518859863,learned,0.0592940524220466,0.9547751389590704,0.6583301755715549,0.6534478403637282
0,0.5670361518859863,learned,0.0517003908753395,0.9762506316321374,0.6602248326386257,0.6529426622884567
1,0.5670361518859863,learned,0.0555120334029197,0.9717028802425468,0.6508778577744095,0.6489012376862844
2,0.5670361518859863,learned,0.0580936446785926,0.9666498231430016,0.6522672729569281,0.6472594089416519
3,0.5670361518859863,learned,0.0553555265069007,0.9679130874178878,0.6521409624857901,0.6486486486486487
4,0.5670361518859863,learned,0.0559722110629081,0.9608388074785243,0.6587091069849691,0.6528163677696388
0,0.084662526845932,learned,0.7694264054298401,1.0,0.4428571428571428,0.3857142857142857
1,0.084662526845932,learned,1.0845016241073608,1.0,0.419047619047619,0.3428571428571428
2,0.084662526845932,learned,0.9159175753593444,1.0,0.430952380952381,0.3761904761904762
3,0.084662526845932,learned,0.7758744955062866,0.9904761904761904,0.4380952380952381,0.3928571428571428
4,0.084662526845932,learned,0.9708521366119384,0.9857142857142858,0.3785714285714285,0.3476190476190476
0,0.1424941420555114,learned,1.060567855834961,1.0,0.3380952380952381,0.3023809523809523
1,0.1424941420555114,learned,1.1703258752822876,0.9952380952380953,0.2928571428571428,0.3071428571428571
2,0.1424941420555114,learned,1.181077241897583,0.961904761904762,0.4333333333333333,0.3833333333333333
3,0.1424941420555114,learned,1.0545859336853027,0.9857142857142858,0.5547619047619048,0.5071428571428571
4,0.1424941420555114,learned,0.999297261238098,0.9952380952380953,0.3071428571428571,0.3071428571428571
0,0.1790098249912262,learned,0.6609094142913818,1.0,0.5571428571428572,0.4809523809523809
1,0.1790098249912262,learned,0.6990624070167542,1.0,0.4928571428571429,0.4357142857142857
2,0.1790098249912262,learned,0.7260512709617615,1.0,0.5071428571428571,0.45
3,0.1790098249912262,learned,0.6806411743164062,1.0,0.5071428571428571,0.469047619047619
4,0.1790098249912262,learned,0.6773689985275269,1.0,0.4785714285714286,0.4452380952380952
0,0.2023173421621322,learned,0.4810481369495392,1.0,0.5285714285714286,0.5095238095238095
1,0.2023173421621322,learned,0.4222623109817505,1.0,0.6214285714285714,0.5357142857142857
2,0.2023173421621322,learned,0.643714964389801,1.0,0.5119047619047619,0.45
3,0.2023173421621322,learned,0.4047526717185974,1.0,0.5214285714285715,0.4833333333333333
4,0.2023173421621322,learned,0.3865959346294403,1.0,0.6166666666666667,0.5952380952380952
0,0.232891708612442,learned,1.0884804725646973,0.4095238095238095,0.2095238095238095,0.2142857142857142
1,0.232891708612442,learned,0.8062864542007446,0.3857142857142857,0.1785714285714285,0.1904761904761904
2,0.232891708612442,learned,1.2137038707733154,0.4904761904761904,0.2619047619047619,0.238095238095238
3,0.232891708612442,learned,0.7974739670753479,0.419047619047619,0.1928571428571428,0.2023809523809523
4,0.232891708612442,learned,0.6036930680274963,0.3761904761904762,0.1523809523809524,0.169047619047619
0,0.2746965289115906,learned,0.3809927403926849,0.4000000000000001,0.2119047619047619,0.2261904761904762
1,0.2746965289115906,learned,0.3793404400348663,0.3476190476190476,0.1428571428571428,0.1666666666666666
2,0.2746965289115906,learned,0.4170714318752289,0.4666666666666667,0.2261904761904762,0.2476190476190476
3,0.2746965289115906,learned,0.2791907489299774,0.3571428571428571,0.1333333333333333,0.1619047619047619
4,0.2746965289115906,learned,0.2817614674568176,0.3761904761904762,0.1714285714285714,0.2023809523809523
0,0.3349923491477966,learned,0.164955660700798,0.7904761904761904,0.580952380952381,0.5357142857142857
1,0.3349923491477966,learned,0.0931106135249137,0.6571428571428571,0.4666666666666667,0.3928571428571428
2,0.3349923491477966,learned,0.0953591093420982,0.5761904761904761,0.3547619047619048,0.3357142857142857
3,0.3349923491477966,learned,0.113440878689289,0.8714285714285714,0.7380952380952381,0.7
4,0.3349923491477966,learned,0.1068426594138145,0.4666666666666667,0.2714285714285714,0.2809523809523809
0,0.4298111498355865,learned,0.050084862858057,0.9571428571428572,0.8547619047619046,0.8523809523809524
1,0.4298111498355865,learned,0.036977645009756,0.9761904761904762,0.861904761904762,0.8523809523809524
2,0.4298111498355865,learned,0.059173110872507,0.9666666666666668,0.8785714285714286,0.8428571428571429
3,0.4298111498355865,learned,0.0345244519412517,0.9857142857142858,0.8952380952380953,0.8666666666666667
4,0.4298111498355865,learned,0.0391181372106075,0.9952380952380953,0.919047619047619,0.8928571428571429
