run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,296,0.7885510921478271,learned,0.0080455774441361,0.973288814691152,0.8414023372287145,0.8739565943238731
1,248,0.7885510921478271,learned,0.0094912070780992,0.9616026711185308,0.843906510851419,0.8772954924874792
2,197,0.7885510921478271,learned,0.0119214728474617,0.9649415692821368,0.840567612687813,0.8672787979966611
3,206,0.7885510921478271,learned,0.0100245382636785,0.9616026711185308,0.8430717863105175,0.8722871452420701
4,289,0.7885510921478271,learned,0.007208338472992182,0.9699499165275459,0.845575959933222,0.8714524207011686
