run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.7885510921478271,learned,0.0122352084144949,1.0,0.8363939899833055,0.8564273789649416,
1,0.7885510921478271,learned,0.0112686054781079,1.0,0.8363939899833055,0.8580968280467446,
2,0.7885510921478271,learned,0.0193941686302423,0.994991652754591,0.8347245409015024,0.8564273789649416,
3,0.7885510921478271,learned,0.0126924291253089,0.9532554257095158,0.83889816360601,0.8647746243739566,
4,0.7885510921478271,learned,0.0112263150513172,1.0,0.840567612687813,0.8589315525876461,
0,0.7885510921478271,learned,0.0073359063826501,1.0,0.835559265442404,0.847245409015025,367.0
1,0.7885510921478271,learned,0.007131456863135,1.0,0.837228714524207,0.843906510851419,294.0
2,0.7885510921478271,learned,0.0058628190308809,0.96661101836394,0.8363939899833055,0.8731218697829716,482.0
3,0.7885510921478271,learned,0.0076907444745302,0.973288814691152,0.8397328881469116,0.8697829716193656,307.0
4,0.7885510921478271,learned,0.006650169380009174,1.0,0.8380634390651085,0.845575959933222,500.0
