run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.4645864963531494,learned,0.7615049481391907,0.7143922445935869,0.6017897091722595,0.5995525727069351,
1,0.4645864963531494,learned,1.470394492149353,0.7002237136465325,0.610738255033557,0.5950782997762863,
2,0.4645864963531494,learned,1.4731944799423218,0.70917225950783,0.6286353467561522,0.6241610738255033,
3,0.4645864963531494,learned,1.4063079357147217,0.7762863534675615,0.6420581655480985,0.6420581655480985,
4,0.4645864963531494,learned,1.4858863353729248,0.7106636838180462,0.5995525727069351,0.6040268456375839,
0,0.4645864963531494,learned,1.375043869018555,0.7479492915734527,0.6644295302013423,0.6286353467561522,
1,0.4645864963531494,learned,1.3421735763549805,0.7695749440715883,0.6711409395973155,0.6420581655480985,
2,0.4645864963531494,learned,1.333489179611206,0.7628635346756152,0.6599552572706935,0.6196868008948546,
3,0.4645864963531494,learned,1.3408730030059814,0.7568978374347501,0.6442953020134228,0.6219239373601789,
4,0.4645864963531494,learned,1.3481289148330688,0.7658463832960477,0.6510067114093959,0.6263982102908278,
0,0.4645864963531494,learned,1.3679964542388916,0.7494407158836689,0.6554809843400448,0.610738255033557,
1,0.4645864963531494,learned,1.3559304475784302,0.7546607009694258,0.6711409395973155,0.6375838926174496,
2,0.4645864963531494,learned,1.3275684118270874,0.7621178225205071,0.6554809843400448,0.6219239373601789,
3,0.4645864963531494,learned,1.3488351106643677,0.7673378076062641,0.6487695749440716,0.6308724832214765,
4,0.4645864963531494,learned,1.3466392755508425,0.7837434750186428,0.6554809843400448,0.6442953020134228,
0,0.4645864963531494,edge,0.9120854139328004,0.5495898583146905,0.5234899328859061,0.5033557046979866,29.0
1,0.4645864963531494,edge,0.8855897784233093,0.56972408650261,0.5279642058165548,0.5055928411633109,47.0
2,0.4645864963531494,edge,0.8622462749481201,0.6010439970171514,0.5615212527964206,0.5257270693512305,65.0
3,0.4645864963531494,edge,0.9167271256446838,0.5279642058165548,0.5145413870246085,0.4899328859060403,23.0
4,0.4645864963531494,edge,0.8779210448265076,0.5786726323639075,0.5413870246085011,0.5055928411633109,54.0
0,0.4645864963531494,learned,1.390133023262024,0.7427293064876959,0.6554809843400448,0.6040268456375839,200.0
1,0.4645864963531494,learned,1.3866982460021973,0.7367636092468307,0.6577181208053692,0.5995525727069351,200.0
2,0.4645864963531494,learned,1.4078407287597656,0.7434750186428037,0.6510067114093959,0.639821029082774,200.0
0,0.4645864963531494,learned,1.286821961402893,0.7934377330350486,0.6577181208053692,0.6487695749440716,250.0
1,0.4645864963531494,learned,1.3514549732208252,0.7837434750186428,0.6465324384787472,0.6375838926174496,250.0
2,0.4645864963531494,learned,1.3212065696716309,0.796420581655481,0.6554809843400448,0.6286353467561522,250.0
3,0.4645864963531494,learned,1.3005622625350952,0.8038777032065623,0.6756152125279642,0.6442953020134228,250.0
4,0.4645864963531494,learned,1.3280683755874634,0.7665920954511558,0.6599552572706935,0.6241610738255033,250.0
0,0.4645864963531494,learned,1.417537808418274,0.7278150633855331,0.5995525727069351,0.5995525727069351,250.0
