run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,250,0.4645864963531494,learned,1.249329686164856,0.7546607009694258,0.6599552572706935,0.6286353467561522
1,250,0.4645864963531494,learned,1.3074910640716553,0.7598806860551827,0.6577181208053692,0.6331096196868009
2,250,0.4645864963531494,learned,1.2727980613708496,0.7718120805369127,0.6621923937360179,0.6286353467561522
