run,iter,he,mode,loss,train_f1,val_f1,test_f1
0,250,0.4645864963531494,learned,1.2436589002609253,0.7919463087248322,0.6599552572706935,0.6420581655480985
1,250,0.4645864963531494,learned,1.234038472175598,0.8031319910514543,0.6666666666666666,0.6465324384787472
2,250,0.4645864963531494,learned,1.276046872138977,0.7621178225205071,0.668903803131991,0.6152125279642058
