run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.3803761303424835,learned,1.9758028984069824,0.5017965049812183,0.4515760248244325,0.4566389024987751,
1,0.3803761303424835,learned,1.96304452419281,0.5142903805324187,0.455822309325494,0.4597419565572432,
2,0.3803761303424835,learned,1.9479053020477293,0.5080842724154826,0.4597419565572432,0.4602319124612118,
3,0.3803761303424835,learned,1.9966715574264529,0.5006532745386248,0.4540258043442757,0.4602319124612118,
4,0.3803761303424835,learned,1.2606319189071655,0.5151069737056998,0.458108770210681,0.4617017801731177,
0,0.3803761303424835,learned,1.7731471061706543,0.5348685284991017,0.4563122652294626,0.4621917360770864,
1,0.3803761303424835,learned,1.7691755294799805,0.5414012738853503,0.458108770210681,0.4630083292503674,
2,0.3803761303424835,learned,1.7833105325698853,0.5354401437203985,0.4564755838641189,0.4636616037889923,
3,0.3803761303424835,learned,1.7769482135772705,0.537318308018945,0.4589253633839621,0.4628450106157112,
4,0.3803761303424835,learned,1.7664754390716553,0.5459741956557244,0.4605585497305243,0.4670912951167728,
0,0.3803761303424835,learned,1.776603102684021,0.5332353421525396,0.4548423975175567,0.4638249224236485,
1,0.3803761303424835,learned,1.7767271995544434,0.5400947248081006,0.460395231095868,0.4625183733463988,
2,0.3803761303424835,learned,1.784550666809082,0.5362567368936796,0.4553323534215254,0.4634982851543361,
3,0.3803761303424835,learned,1.776175022125244,0.5380532418748979,0.4595786379225869,0.4633349665196798,
4,0.3803761303424835,learned,1.765086054801941,0.5444226686264902,0.4599052751918994,0.4677445696553977,
0,0.3803761303424835,edge,1.2694910764694214,0.4633349665196798,0.4355707986281235,0.4440633676302466,77.0
1,0.3803761303424835,edge,1.268278956413269,0.4571288584027437,0.4339376122815613,0.445859872611465,74.0
2,0.3803761303424835,edge,1.271814227104187,0.4599052751918994,0.4339376122815613,0.4422668626490282,76.0
3,0.3803761303424835,edge,1.272971272468567,0.4572921770374,0.4326310632043116,0.4434100930916217,72.0
4,0.3803761303424835,edge,1.2732104063034058,0.4629266699330394,0.4350808427241548,0.4440633676302466,71.0
0,0.3803761303424835,learned,1.967468500137329,0.4781153029560673,0.4357341172627796,0.4448799608035277,114.0
1,0.3803761303424835,learned,1.8583160638809204,0.5111873264739507,0.4483096521313082,0.4572921770374,200.0
2,0.3803761303424835,learned,1.8595530986785889,0.5123305569165442,0.4478196962273395,0.45369916707496327,200.0
