run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.6827825903892517,learned,1.1279048919677734,0.8000000000000002,0.8000000000000002,0.8000000000000002,
1,0.6827825903892517,learned,0.5178570747375488,0.8000000000000002,0.8000000000000002,0.8000000000000002,
2,0.6827825903892517,learned,0.5170552134513855,0.8000000000000002,0.8000000000000002,0.8000000000000002,
3,0.6827825903892517,learned,0.5216287970542908,0.8012,0.8004,0.8008,
4,0.6827825903892517,learned,0.5145846605300903,0.8002000000000001,0.8000000000000002,0.8000000000000002,
0,0.6827825903892517,learned,1.083685278892517,0.8002000000000001,0.8004,0.8000000000000002,
1,0.6827825903892517,learned,0.4773338437080383,0.8006,0.8004,0.8004,
2,0.6827825903892517,learned,1.0858821868896484,0.8000000000000002,0.8000000000000002,0.8000000000000002,
3,0.6827825903892517,learned,0.4783550798892975,0.8000000000000002,0.8008,0.8016,
4,0.6827825903892517,learned,0.4794127941131592,0.801,0.8004,0.8004,
0,0.6827825903892517,learned,1.0836857557296753,0.8002000000000001,0.8004,0.8000000000000002,
1,0.6827825903892517,learned,0.4773349463939667,0.8006,0.8004,0.8004,
2,0.6827825903892517,learned,1.0858837366104126,0.8000000000000002,0.8000000000000002,0.8000000000000002,
3,0.6827825903892517,learned,0.4783551692962646,0.8000000000000002,0.8008,0.8016,
4,0.6827825903892517,learned,0.4794108271598816,0.801,0.8004,0.8004,
0,0.6827825903892517,edge,0.4886847138404846,0.8000000000000002,0.8000000000000002,0.8000000000000002,52.0
1,0.6827825903892517,edge,0.4797152876853943,0.7996,0.8000000000000002,0.8008,95.0
2,0.6827825903892517,edge,0.4848125576972961,0.8000000000000002,0.8000000000000002,0.8000000000000002,62.0
3,0.6827825903892517,edge,0.493793249130249,0.8000000000000002,0.8000000000000002,0.8000000000000002,45.0
4,0.6827825903892517,edge,0.48222002387046814,0.8000000000000002,0.8000000000000002,0.8000000000000002,70.0
